Date,Commodity,Provider,Product,Source Price,Currency,Unit,INR per MT,Source,Data Class
2026-07-14,AL,BALCO,AL_INGOT,282150.0,INR,MT,282150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-14,AL,HINDALCO,AL_INGOT,284350.0,INR,MT,284350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-14,AL,NALCO,AL_INGOT,286350.0,INR,MT,286350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-14,CU,BME,CU_CATHODE,929250.0,INR,MT,929250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-15,AL,BALCO,AL_INGOT,282150.0,INR,MT,282150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-15,AL,HINDALCO,AL_INGOT,284350.0,INR,MT,284350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-15,AL,NALCO,AL_INGOT,286350.0,INR,MT,286350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-15,CU,BME,CU_CATHODE,929250.0,INR,MT,929250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-16,AL,BALCO,AL_INGOT,282150.0,INR,MT,282150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-16,AL,HINDALCO,AL_INGOT,284350.0,INR,MT,284350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-16,AL,NALCO,AL_INGOT,286350.0,INR,MT,286350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-16,CU,BME,CU_CATHODE,958650.0,INR,MT,958650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-17,AL,BALCO,AL_INGOT,282150.0,INR,MT,282150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-17,AL,HINDALCO,AL_INGOT,284350.0,INR,MT,284350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-17,AL,NALCO,AL_INGOT,286350.0,INR,MT,286350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-17,CU,BME,CU_CATHODE,958650.0,INR,MT,958650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-20,AL,BALCO,AL_INGOT,282150.0,INR,MT,282150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-20,AL,HINDALCO,AL_INGOT,284350.0,INR,MT,284350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-20,AL,NALCO,AL_INGOT,273600.0,INR,MT,273600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-20,CU,BME,CU_CATHODE,954350.0,INR,MT,954350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-21,AL,BALCO,AL_INGOT,273400.0,INR,MT,273400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-21,AL,HINDALCO,AL_INGOT,284350.0,INR,MT,284350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-21,AL,NALCO,AL_INGOT,273600.0,INR,MT,273600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-21,CU,BME,CU_CATHODE,954350.0,INR,MT,954350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-22,AL,BALCO,AL_INGOT,273400.0,INR,MT,273400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-22,AL,HINDALCO,AL_INGOT,284350.0,INR,MT,284350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-22,AL,NALCO,AL_INGOT,273600.0,INR,MT,273600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-22,CU,BME,CU_CATHODE,935200.0,INR,MT,935200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-23,AL,BALCO,AL_INGOT,273400.0,INR,MT,273400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-23,AL,HINDALCO,AL_INGOT,269500.0,INR,MT,269500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-23,AL,NALCO,AL_INGOT,273600.0,INR,MT,273600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-23,CU,BME,CU_CATHODE,931450.0,INR,MT,931450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-24,AL,BALCO,AL_INGOT,273400.0,INR,MT,273400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-24,AL,HINDALCO,AL_INGOT,269500.0,INR,MT,269500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-24,AL,NALCO,AL_INGOT,273600.0,INR,MT,273600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-24,CU,BME,CU_CATHODE,944900.0,INR,MT,944900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-27,AL,BALCO,AL_INGOT,273400.0,INR,MT,273400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-27,AL,HINDALCO,AL_INGOT,269500.0,INR,MT,269500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-27,AL,NALCO,AL_INGOT,273600.0,INR,MT,273600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-27,CU,BME,CU_CATHODE,935950.0,INR,MT,935950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-28,AL,BALCO,AL_INGOT,270250.0,INR,MT,270250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-28,AL,HINDALCO,AL_INGOT,269500.0,INR,MT,269500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-28,AL,NALCO,AL_INGOT,273600.0,INR,MT,273600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-28,CU,BME,CU_CATHODE,935950.0,INR,MT,935950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-29,AL,BALCO,AL_INGOT,270250.0,INR,MT,270250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-29,AL,HINDALCO,AL_INGOT,269500.0,INR,MT,269500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-29,AL,NALCO,AL_INGOT,273600.0,INR,MT,273600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-29,CU,BME,CU_CATHODE,945800.0,INR,MT,945800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-30,AL,BALCO,AL_INGOT,270250.0,INR,MT,270250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-30,AL,HINDALCO,AL_INGOT,269500.0,INR,MT,269500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-30,AL,NALCO,AL_INGOT,274200.0,INR,MT,274200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-30,CU,BME,CU_CATHODE,945800.0,INR,MT,945800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-31,AL,BALCO,AL_INGOT,270250.0,INR,MT,270250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-31,AL,HINDALCO,AL_INGOT,269500.0,INR,MT,269500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-31,AL,NALCO,AL_INGOT,274200.0,INR,MT,274200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-31,CU,BME,CU_CATHODE,946650.0,INR,MT,946650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-03,AL,BALCO,AL_INGOT,270250.0,INR,MT,270250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-03,AL,HINDALCO,AL_INGOT,272850.0,INR,MT,272850.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-03,AL,NALCO,AL_INGOT,274200.0,INR,MT,274200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-03,CU,BME,CU_CATHODE,931800.0,INR,MT,931800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-04,AL,BALCO,AL_INGOT,270250.0,INR,MT,270250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-04,AL,HINDALCO,AL_INGOT,272850.0,INR,MT,272850.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-04,AL,NALCO,AL_INGOT,274200.0,INR,MT,274200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-04,CU,BME,CU_CATHODE,945650.0,INR,MT,945650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-05,AL,BALCO,AL_INGOT,265000.0,INR,MT,265000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-05,AL,HINDALCO,AL_INGOT,272850.0,INR,MT,272850.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-05,AL,NALCO,AL_INGOT,274200.0,INR,MT,274200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-05,CU,BME,CU_CATHODE,950250.0,INR,MT,950250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-06,AL,BALCO,AL_INGOT,265000.0,INR,MT,265000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-06,AL,HINDALCO,AL_INGOT,272850.0,INR,MT,272850.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-06,AL,NALCO,AL_INGOT,274200.0,INR,MT,274200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-06,CU,BME,CU_CATHODE,950250.0,INR,MT,950250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-07,AL,BALCO,AL_INGOT,265000.0,INR,MT,265000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-07,AL,HINDALCO,AL_INGOT,272850.0,INR,MT,272850.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-07,AL,NALCO,AL_INGOT,274200.0,INR,MT,274200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-07,CU,BME,CU_CATHODE,940150.0,INR,MT,940150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-10,AL,BALCO,AL_INGOT,265000.0,INR,MT,265000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-10,AL,HINDALCO,AL_INGOT,261550.0,INR,MT,261550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-10,AL,NALCO,AL_INGOT,274200.0,INR,MT,274200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-10,CU,BME,CU_CATHODE,929100.0,INR,MT,929100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-11,AL,BALCO,AL_INGOT,263950.0,INR,MT,263950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-11,AL,HINDALCO,AL_INGOT,261550.0,INR,MT,261550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-11,AL,NALCO,AL_INGOT,265650.0,INR,MT,265650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-11,CU,BME,CU_CATHODE,929100.0,INR,MT,929100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-12,AL,BALCO,AL_INGOT,263950.0,INR,MT,263950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-12,AL,HINDALCO,AL_INGOT,261550.0,INR,MT,261550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-12,AL,NALCO,AL_INGOT,265650.0,INR,MT,265650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-12,CU,BME,CU_CATHODE,929750.0,INR,MT,929750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-13,AL,BALCO,AL_INGOT,263950.0,INR,MT,263950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-13,AL,HINDALCO,AL_INGOT,261550.0,INR,MT,261550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-13,AL,NALCO,AL_INGOT,265650.0,INR,MT,265650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-13,CU,BME,CU_CATHODE,929750.0,INR,MT,929750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-14,AL,BALCO,AL_INGOT,263950.0,INR,MT,263950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-14,AL,HINDALCO,AL_INGOT,261550.0,INR,MT,261550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-14,AL,NALCO,AL_INGOT,266300.0,INR,MT,266300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-14,CU,BME,CU_CATHODE,904550.0,INR,MT,904550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-17,AL,BALCO,AL_INGOT,263950.0,INR,MT,263950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-17,AL,HINDALCO,AL_INGOT,261550.0,INR,MT,261550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-17,AL,NALCO,AL_INGOT,266300.0,INR,MT,266300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-17,CU,BME,CU_CATHODE,904550.0,INR,MT,904550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-18,AL,BALCO,AL_INGOT,263950.0,INR,MT,263950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-18,AL,HINDALCO,AL_INGOT,267000.0,INR,MT,267000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-18,AL,NALCO,AL_INGOT,266300.0,INR,MT,266300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-18,CU,BME,CU_CATHODE,895700.0,INR,MT,895700.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-19,AL,BALCO,AL_INGOT,263950.0,INR,MT,263950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-19,AL,HINDALCO,AL_INGOT,267000.0,INR,MT,267000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-19,AL,NALCO,AL_INGOT,266300.0,INR,MT,266300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-19,CU,BME,CU_CATHODE,907550.0,INR,MT,907550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-20,AL,BALCO,AL_INGOT,263150.0,INR,MT,263150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-20,AL,HINDALCO,AL_INGOT,267000.0,INR,MT,267000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-20,AL,NALCO,AL_INGOT,266300.0,INR,MT,266300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-20,CU,BME,CU_CATHODE,907550.0,INR,MT,907550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-21,AL,BALCO,AL_INGOT,263150.0,INR,MT,263150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-21,AL,HINDALCO,AL_INGOT,267000.0,INR,MT,267000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-21,AL,NALCO,AL_INGOT,266300.0,INR,MT,266300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-21,CU,BME,CU_CATHODE,903550.0,INR,MT,903550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-24,AL,BALCO,AL_INGOT,263150.0,INR,MT,263150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-24,AL,HINDALCO,AL_INGOT,267600.0,INR,MT,267600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-24,AL,NALCO,AL_INGOT,266300.0,INR,MT,266300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-24,CU,BME,CU_CATHODE,903550.0,INR,MT,903550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-25,AL,BALCO,AL_INGOT,263150.0,INR,MT,263150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-25,AL,HINDALCO,AL_INGOT,267600.0,INR,MT,267600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-25,AL,NALCO,AL_INGOT,266300.0,INR,MT,266300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-25,CU,BME,CU_CATHODE,895300.0,INR,MT,895300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-26,AL,BALCO,AL_INGOT,270550.0,INR,MT,270550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-26,AL,HINDALCO,AL_INGOT,267600.0,INR,MT,267600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-26,AL,NALCO,AL_INGOT,268650.0,INR,MT,268650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-26,CU,BME,CU_CATHODE,895300.0,INR,MT,895300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-27,AL,BALCO,AL_INGOT,270550.0,INR,MT,270550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-27,AL,HINDALCO,AL_INGOT,267600.0,INR,MT,267600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-27,AL,NALCO,AL_INGOT,268650.0,INR,MT,268650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-27,CU,BME,CU_CATHODE,880550.0,INR,MT,880550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-28,AL,BALCO,AL_INGOT,270550.0,INR,MT,270550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-28,AL,HINDALCO,AL_INGOT,269600.0,INR,MT,269600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-28,AL,NALCO,AL_INGOT,268650.0,INR,MT,268650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-28,CU,BME,CU_CATHODE,872950.0,INR,MT,872950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-31,AL,BALCO,AL_INGOT,270550.0,INR,MT,270550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-31,AL,HINDALCO,AL_INGOT,269600.0,INR,MT,269600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-31,AL,NALCO,AL_INGOT,268650.0,INR,MT,268650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-08-31,CU,BME,CU_CATHODE,872950.0,INR,MT,872950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-01,AL,BALCO,AL_INGOT,270550.0,INR,MT,270550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-01,AL,HINDALCO,AL_INGOT,269600.0,INR,MT,269600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-01,AL,NALCO,AL_INGOT,268650.0,INR,MT,268650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-01,CU,BME,CU_CATHODE,852100.0,INR,MT,852100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-02,AL,BALCO,AL_INGOT,270550.0,INR,MT,270550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-02,AL,HINDALCO,AL_INGOT,269600.0,INR,MT,269600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-02,AL,NALCO,AL_INGOT,268650.0,INR,MT,268650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-02,CU,BME,CU_CATHODE,863050.0,INR,MT,863050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-03,AL,BALCO,AL_INGOT,263900.0,INR,MT,263900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-03,AL,HINDALCO,AL_INGOT,269600.0,INR,MT,269600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-03,AL,NALCO,AL_INGOT,258800.0,INR,MT,258800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-03,CU,BME,CU_CATHODE,876900.0,INR,MT,876900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-04,AL,BALCO,AL_INGOT,263900.0,INR,MT,263900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-04,AL,HINDALCO,AL_INGOT,269600.0,INR,MT,269600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-04,AL,NALCO,AL_INGOT,258800.0,INR,MT,258800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-04,CU,BME,CU_CATHODE,876900.0,INR,MT,876900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-07,AL,BALCO,AL_INGOT,263900.0,INR,MT,263900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-07,AL,HINDALCO,AL_INGOT,264700.0,INR,MT,264700.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-07,AL,NALCO,AL_INGOT,258800.0,INR,MT,258800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-07,CU,BME,CU_CATHODE,877300.0,INR,MT,877300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-08,AL,BALCO,AL_INGOT,263900.0,INR,MT,263900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-08,AL,HINDALCO,AL_INGOT,264700.0,INR,MT,264700.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-08,AL,NALCO,AL_INGOT,258800.0,INR,MT,258800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-08,CU,BME,CU_CATHODE,877300.0,INR,MT,877300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-09,AL,BALCO,AL_INGOT,263900.0,INR,MT,263900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-09,AL,HINDALCO,AL_INGOT,264700.0,INR,MT,264700.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-09,AL,NALCO,AL_INGOT,258800.0,INR,MT,258800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-09-09,CU,BME,CU_CATHODE,894200.0,INR,MT,894200.0,DEMO simulator (seed 20260909),DEMO_DATA
